,smp,smp_for_calc,ess_uniform,revenue_uniform,ess_opt,revenue_opt
2020-09-07 04:00:00,50.45,0.0,0,0.0,3.800915111270152e-07,1.917561673635792e-05
2020-09-07 05:00:00,50.45,0.0,0,0.0,3.800915111270152e-07,1.917561673635792e-05
2020-09-07 06:00:00,50.71,0.0,0,0.0,3.800915111270152e-07,1.927444052925094e-05
2020-09-07 07:00:00,63.04,0.0,0,0.0,3.800915111270152e-07,2.3960968861447038e-05
2020-09-07 08:00:00,63.04,0.0,0,0.0,3.800915111270152e-07,2.3960968861447038e-05
2020-09-07 09:00:00,62.6,0.0,0,0.0,3.800915111270152e-07,2.3793728596551155e-05
2020-09-07 10:00:00,62.6,0.0,0,0.0,3.800915111270152e-07,2.3793728596551155e-05
2020-09-07 11:00:00,62.6,0.0,0,0.0,3.800915111270152e-07,2.3793728596551155e-05
2020-09-07 12:00:00,62.38,0.0,0,0.0,3.800915111270152e-07,2.371010846410321e-05
2020-09-07 13:00:00,62.38,0.0,0,0.0,3.800915111270152e-07,2.371010846410321e-05
2020-09-07 14:00:00,62.38,0.0,0,0.0,3.800915111270152e-07,2.371010846410321e-05
2020-09-07 15:00:00,76.88,0.0,0,0.0,3.800915111270152e-07,2.9221435375444928e-05
2020-09-07 16:00:00,79.76,0.0,0,0.0,3.800915111270152e-07,3.0316098927490737e-05
2020-09-07 17:00:00,79.01,79.01,500,39505.0,4.556237190160107e-06,0.0003599883003945501
2020-09-07 18:00:00,196.82,196.82,500,98410.0,499.99994867840445,98409.98989888356
2020-09-07 19:00:00,80.72,80.72,500,40360.0,499.9993266091858,40359.94564389348
2020-09-07 20:00:00,209.98,209.98,500,104990.0,499.99994866497303,104989.98922067104
2020-09-07 21:00:00,209.98,209.98,0,0.0,499.99994866497303,104989.98922067104
2020-09-07 22:00:00,79.23,79.23,0,0.0,5.0992484737952185e-06,0.00040401345657879517
2020-09-07 23:00:00,79.87,79.87,0,0.0,1.1427799230949288e-05,0.0009127383245759197
2020-09-08 00:00:00,80.51,80.51,0,0.0,0.0005973280979007415,0.0480908851619887
2020-09-08 01:00:00,79.61,0.0,0,0.0,6.90654620856498e-10,5.49830143663858e-08
2020-09-08 02:00:00,78.43,0.0,0,0.0,6.90654620856498e-10,5.416804191377514e-08
2020-09-08 03:00:00,75.87,0.0,0,0.0,6.90654620856498e-10,5.23999660843825e-08
2020-09-08 04:00:00,61.73,0.0,0,0.0,6.90654620856498e-10,4.2634109745471614e-08
2020-09-08 05:00:00,60.97,0.0,0,0.0,6.90654620856498e-10,4.210921223362068e-08
2020-09-08 06:00:00,60.64,0.0,0,0.0,6.90654620856498e-10,4.188129620873804e-08
2020-09-08 07:00:00,62.47,0.0,0,0.0,6.90654620856498e-10,4.3145194164905426e-08
2020-09-08 08:00:00,62.47,0.0,0,0.0,6.90654620856498e-10,4.3145194164905426e-08
2020-09-08 09:00:00,62.03,0.0,0,0.0,6.90654620856498e-10,4.284130613172857e-08
2020-09-08 10:00:00,62.03,0.0,0,0.0,6.90654620856498e-10,4.284130613172857e-08
2020-09-08 11:00:00,62.03,0.0,0,0.0,6.90654620856498e-10,4.284130613172857e-08
2020-09-08 12:00:00,61.7,0.0,0,0.0,6.90654620856498e-10,4.2613390106845925e-08
2020-09-08 13:00:00,76.73,0.0,0,0.0,6.90654620856498e-10,5.299392905831909e-08
2020-09-08 14:00:00,77.37,0.0,0,0.0,6.90654620856498e-10,5.343594801566725e-08
2020-09-08 15:00:00,210.04,0.0,0,0.0,6.90654620856498e-10,1.4506509656469883e-07
2020-09-08 16:00:00,178.23,0.0,0,0.0,6.90654620856498e-10,1.2309537307525362e-07
2020-09-08 17:00:00,184.24,184.24,500,92120.0,1.6807644167259982e-10,3.0966403613759796e-08
2020-09-08 18:00:00,196.02,196.02,500,98010.0,499.99999955522696,98009.99991281559
2020-09-08 19:00:00,225.6,225.6,500,112800.0,499.99999954533445,112799.99989742745
2020-09-08 20:00:00,202.63,202.63,500,101315.0,499.9999995531767,101314.9999094602
2020-09-08 21:00:00,196.02,196.02,0,0.0,499.99999955522696,98009.99991281559
2020-09-08 22:00:00,179.97,179.97,0,0.0,4.544686106064342e-09,8.179071585083996e-07
2020-09-08 23:00:00,177.77,177.77,0,0.0,5.769241062032338e-09,1.0255979835974887e-06
2020-09-09 00:00:00,174.03,174.03,0,0.0,6.557220315298456e-09,1.1411530514713904e-06
2020-09-09 01:00:00,77.5,0.0,0,0.0,8.120215123789795e-07,6.293166720937091e-05
2020-09-09 02:00:00,76.33,0.0,0,0.0,8.120215123789795e-07,6.198160203988751e-05
2020-09-09 03:00:00,62.0,0.0,0,0.0,8.120215123789795e-07,5.034533376749673e-05
2020-09-09 04:00:00,61.66,0.0,0,0.0,8.120215123789795e-07,5.006924645328788e-05
2020-09-09 05:00:00,61.57,0.0,0,0.0,8.120215123789795e-07,4.999616451717377e-05
2020-09-09 06:00:00,76.01,0.0,0,0.0,8.120215123789795e-07,6.172175515592624e-05
2020-09-09 07:00:00,62.0,0.0,0,0.0,8.120215123789795e-07,5.034533376749673e-05
2020-09-09 08:00:00,62.44,0.0,0,0.0,8.120215123789795e-07,5.070262323294348e-05
2020-09-09 09:00:00,62.0,0.0,0,0.0,8.120215123789795e-07,5.034533376749673e-05
2020-09-09 10:00:00,62.0,0.0,0,0.0,8.120215123789795e-07,5.034533376749673e-05
2020-09-09 11:00:00,62.0,0.0,0,0.0,8.120215123789795e-07,5.034533376749673e-05
2020-09-09 12:00:00,61.78,0.0,0,0.0,8.120215123789795e-07,5.016668903477336e-05
2020-09-09 13:00:00,61.78,0.0,0,0.0,8.120215123789795e-07,5.016668903477336e-05
2020-09-09 14:00:00,78.67,0.0,0,0.0,8.120215123789795e-07,6.388173237885432e-05
2020-09-09 15:00:00,78.46,0.0,0,0.0,8.120215123789795e-07,6.371120786125473e-05
2020-09-09 16:00:00,192.12,0.0,0,0.0,8.120215123789795e-07,0.00015600557295824955
2020-09-09 17:00:00,80.17,80.17,500,40085.0,2.052871914243863e-06,0.00016457874136493051
2020-09-09 18:00:00,196.7,196.7,500,98350.0,499.9997765716561,98349.95605164475
2020-09-09 19:00:00,215.74,215.74,500,107870.0,499.99978615586025,107869.9538652653
2020-09-09 20:00:00,205.37,205.37,500,102685.0,499.99978791879636,102684.95644488321
2020-09-09 21:00:00,182.6,182.6,0,0.0,6.051973473483841e-06,0.0011050903562581493
2020-09-09 22:00:00,183.4,183.4,0,0.0,499.9996629287048,91699.93818112447
2020-09-09 23:00:00,181.06,181.06,0,0.0,0.00013419937923209985,0.024298139603763997
2020-09-10 00:00:00,79.31,79.31,0,0.0,2.0267592352789032e-06,0.00016074227494996982
2020-09-10 01:00:00,75.97,0.0,0,0.0,2.376608213363802e-10,1.8055092596924802e-08
2020-09-10 02:00:00,75.86,0.0,0,0.0,2.376608213363802e-10,1.80289499065778e-08
2020-09-10 03:00:00,75.75,0.0,0,0.0,2.376608213363802e-10,1.80028072162308e-08
2020-09-10 04:00:00,61.78,0.0,0,0.0,2.376608213363802e-10,1.4682685542161568e-08
2020-09-10 05:00:00,61.09,0.0,0,0.0,2.376608213363802e-10,1.4518699575439467e-08
2020-09-10 06:00:00,61.09,0.0,0,0.0,2.376608213363802e-10,1.4518699575439467e-08
2020-09-10 07:00:00,76.18,0.0,0,0.0,2.376608213363802e-10,1.8105001369405444e-08
2020-09-10 08:00:00,75.97,0.0,0,0.0,2.376608213363802e-10,1.8055092596924802e-08
2020-09-10 09:00:00,61.89,0.0,0,0.0,2.376608213363802e-10,1.470882823250857e-08
2020-09-10 10:00:00,61.89,0.0,0,0.0,2.376608213363802e-10,1.470882823250857e-08
2020-09-10 11:00:00,61.89,0.0,0,0.0,2.376608213363802e-10,1.470882823250857e-08
2020-09-10 12:00:00,61.56,0.0,0,0.0,2.376608213363802e-10,1.4630400161467566e-08
2020-09-10 13:00:00,61.56,0.0,0,0.0,2.376608213363802e-10,1.4630400161467566e-08
2020-09-10 14:00:00,77.35,0.0,0,0.0,2.376608213363802e-10,1.8383064530369005e-08
2020-09-10 15:00:00,199.61,0.0,0,0.0,2.376608213363802e-10,4.7439476546954855e-08
2020-09-10 16:00:00,196.41,0.0,0,0.0,2.376608213363802e-10,4.667896191867843e-08
2020-09-10 17:00:00,182.46,182.46,500,91230.0,2.393111730611117e-10,4.366471663673044e-08
2020-09-10 18:00:00,188.74,188.74,500,94370.0,499.9999998995513,94369.99998104131
2020-09-10 19:00:00,188.74,188.74,500,94370.0,499.9999998995513,94369.99998104131
2020-09-10 20:00:00,189.68,189.68,500,94840.0,499.9999999049138,94839.99998196405
2020-09-10 21:00:00,184.82,184.82,0,0.0,1.0703964213913962e-08,1.9783066660155782e-06
2020-09-10 22:00:00,198.33,198.33,0,0.0,499.9999999106186,99164.999982273
2020-09-10 23:00:00,184.35,184.35,0,0.0,5.927494409620105e-09,1.0927335944134662e-06
2020-09-11 00:00:00,184.97,184.97,0,0.0,2.1580930761690203e-08,3.991824762989837e-06
2020-09-11 01:00:00,201.02,0.0,0,0.0,4.529859024631252e-08,9.105922611313743e-06
2020-09-11 02:00:00,75.91,0.0,0,0.0,4.529859024631252e-08,3.4386159855975833e-06
2020-09-11 03:00:00,76.34,0.0,0,0.0,4.529859024631252e-08,3.4580943794034977e-06
2020-09-11 04:00:00,75.38,0.0,0,0.0,4.529859024631252e-08,3.4146077327670374e-06
2020-09-11 05:00:00,75.38,0.0,0,0.0,4.529859024631252e-08,3.4146077327670374e-06
2020-09-11 06:00:00,75.8,0.0,0,0.0,4.529859024631252e-08,3.433633140670489e-06
2020-09-11 07:00:00,74.84,0.0,0,0.0,4.529859024631252e-08,3.390146494034029e-06
2020-09-11 08:00:00,78.04,0.0,0,0.0,4.529859024631252e-08,3.5351019828222293e-06
2020-09-11 09:00:00,202.37,0.0,0,0.0,4.529859024631252e-08,9.167075708146265e-06
2020-09-11 10:00:00,76.98,0.0,0,0.0,4.529859024631252e-08,3.487085477161138e-06
2020-09-11 11:00:00,76.98,0.0,0,0.0,4.529859024631252e-08,3.487085477161138e-06
2020-09-11 12:00:00,76.02,0.0,0,0.0,4.529859024631252e-08,3.4435988305246773e-06
2020-09-11 13:00:00,76.34,0.0,0,0.0,4.529859024631252e-08,3.4580943794034977e-06
2020-09-11 14:00:00,74.2,0.0,0,0.0,4.529859024631252e-08,3.361155396276389e-06
2020-09-11 15:00:00,78.04,0.0,0,0.0,4.529859024631252e-08,3.5351019828222293e-06
2020-09-11 16:00:00,77.94,0.0,0,0.0,4.529859024631252e-08,3.5305721237975975e-06
2020-09-11 17:00:00,191.02,191.02,500,95510.0,499.99998622311284,95509.99736833903
2020-09-11 18:00:00,198.37,198.37,500,99185.0,499.9999884203566,99184.99770294614
2020-09-11 19:00:00,194.24,194.24,500,97120.0,499.999988762039,97119.99781713846
2020-09-11 20:00:00,207.25,207.25,500,103625.0,499.999988673118,103624.9976525037
2020-09-11 21:00:00,190.31,190.31,0,0.0,2.2889862550679737e-07,4.356169742019861e-05
2020-09-11 22:00:00,186.97,186.97,0,0.0,2.283836931934854e-06,0.00042700899116385963
2020-09-11 23:00:00,183.62,183.62,0,0.0,1.482813188423822e-06,0.0002722741576583822
2020-09-12 00:00:00,179.88,179.88,0,0.0,1.085583368513932e-06,0.00019527473632828608
2020-09-12 01:00:00,77.76,0.0,0,0.0,6.586593935761034e-07,5.1217354444477804e-05
2020-09-12 02:00:00,78.5,0.0,0,0.0,6.586593935761034e-07,5.170476239572412e-05
2020-09-12 03:00:00,76.9,0.0,0,0.0,6.586593935761034e-07,5.065090736600236e-05
2020-09-12 04:00:00,77.54,0.0,0,0.0,6.586593935761034e-07,5.107244937789107e-05
2020-09-12 05:00:00,77.44,0.0,0,0.0,6.586593935761034e-07,5.100658343853345e-05
2020-09-12 06:00:00,77.86,0.0,0,0.0,6.586593935761034e-07,5.128322038383541e-05
2020-09-12 07:00:00,78.08,0.0,0,0.0,6.586593935761034e-07,5.1428125450422155e-05
2020-09-12 08:00:00,76.16,0.0,0,0.0,6.586593935761034e-07,5.016349941475604e-05
2020-09-12 09:00:00,74.24,0.0,0,0.0,6.586593935761034e-07,4.8898873379089914e-05
2020-09-12 10:00:00,76.37,0.0,0,0.0,6.586593935761034e-07,5.030181788740702e-05
2020-09-12 11:00:00,61.66,0.0,0,0.0,6.586593935761034e-07,4.061293820790254e-05
2020-09-12 12:00:00,74.24,0.0,0,0.0,6.586593935761034e-07,4.8898873379089914e-05
2020-09-12 13:00:00,75.84,0.0,0,0.0,6.586593935761034e-07,4.995272840881169e-05
2020-09-12 14:00:00,77.97,0.0,0,0.0,6.586593935761034e-07,5.135567291712878e-05
2020-09-12 15:00:00,75.84,0.0,0,0.0,6.586593935761034e-07,4.995272840881169e-05
2020-09-12 16:00:00,179.83,0.0,0,0.0,6.586593935761034e-07,0.00011844671874679069
2020-09-12 17:00:00,199.34,199.34,500,99670.0,499.99977360639963,99669.9548706997
2020-09-12 18:00:00,189.55,189.55,500,94775.0,0.00019707387146076957,0.03735535233538887
2020-09-12 19:00:00,197.78,197.78,500,98890.0,499.9997711389968,98889.95473587078
2020-09-12 20:00:00,205.3,205.3,500,102650.0,499.9997803262803,102649.95490098535
2020-09-12 21:00:00,190.27,190.27,0,0.0,499.99940903224234,95134.88755656476
2020-09-12 22:00:00,189.55,189.55,0,0.0,0.00019707387146076957,0.03735535233538887
2020-09-12 23:00:00,181.68,181.68,0,0.0,1.1060506080368927e-05,0.0020094727446814268
2020-09-13 00:00:00,185.91,185.91,0,0.0,1.4087233407731483e-05,0.00261895756283136
2020-09-13 01:00:00,198.97,0.0,0,0.0,8.178651822334033e-11,1.6273063530898026e-08
2020-09-13 02:00:00,79.31,0.0,0,0.0,8.178651822334033e-11,6.486488760293122e-09
2020-09-13 03:00:00,77.71,0.0,0,0.0,8.178651822334033e-11,6.355630331135777e-09
2020-09-13 04:00:00,76.85,0.0,0,0.0,8.178651822334033e-11,6.285293925463704e-09
2020-09-13 05:00:00,76.32,0.0,0,0.0,8.178651822334033e-11,6.241947070805334e-09
2020-09-13 06:00:00,76.32,0.0,0,0.0,8.178651822334033e-11,6.241947070805334e-09
2020-09-13 07:00:00,75.89,0.0,0,0.0,8.178651822334033e-11,6.206778867969298e-09
2020-09-13 08:00:00,61.98,0.0,0,0.0,8.178651822334033e-11,5.0691283994826334e-09
2020-09-13 09:00:00,60.73,0.0,0,0.0,8.178651822334033e-11,4.966895251703458e-09
2020-09-13 10:00:00,60.5,0.0,0,0.0,8.178651822334033e-11,4.94808435251209e-09
2020-09-13 11:00:00,61.87,0.0,0,0.0,8.178651822334033e-11,5.0601318824780665e-09
2020-09-13 12:00:00,61.54,0.0,0,0.0,8.178651822334033e-11,5.033142331464364e-09
2020-09-13 13:00:00,61.54,0.0,0,0.0,8.178651822334033e-11,5.033142331464364e-09
2020-09-13 14:00:00,61.54,0.0,0,0.0,8.178651822334033e-11,5.033142331464364e-09
2020-09-13 15:00:00,61.54,0.0,0,0.0,8.178651822334033e-11,5.033142331464364e-09
2020-09-13 16:00:00,77.43,0.0,0,0.0,8.178651822334033e-11,6.332730106033242e-09
2020-09-13 17:00:00,78.39,78.39,500,39195.0,1.6487124383275394e-10,1.2924256804049581e-08
2020-09-13 18:00:00,198.2,198.2,500,99100.0,1.0565389545974114e-09,2.094060208012069e-07
2020-09-13 19:00:00,201.72,201.72,500,100860.0,499.99999996383974,100859.99999270575
2020-09-13 20:00:00,210.6,210.6,500,105300.0,499.99999996248675,105299.9999920997
2020-09-13 21:00:00,201.72,201.72,0,0.0,499.99999996383974,100859.99999270575
2020-09-13 22:00:00,79.25,79.25,0,0.0,1.6655733102413833e-10,1.3199668483662962e-08
2020-09-13 23:00:00,201.72,201.72,0,0.0,499.99999996383974,100859.99999270575
2020-09-14 00:00:00,79.35,79.35,0,0.0,1.6675515827359956e-10,1.3232021809010124e-08
2020-09-14 01:00:00,196.23,0.0,0,0.0,2.5407329831882616e-07,4.9856803329103256e-05
2020-09-14 02:00:00,80.52,0.0,0,0.0,2.5407329831882616e-07,2.045798198063188e-05
2020-09-14 03:00:00,79.77,0.0,0,0.0,2.5407329831882616e-07,2.0267427006892763e-05
2020-09-14 04:00:00,78.49,0.0,0,0.0,2.5407329831882616e-07,1.9942213185044663e-05
2020-09-14 05:00:00,78.27,0.0,0,0.0,2.5407329831882616e-07,1.9886317059414522e-05
2020-09-14 06:00:00,79.13,0.0,0,0.0,2.5407329831882616e-07,2.0104820095968713e-05
2020-09-14 07:00:00,81.48,0.0,0,0.0,2.5407329831882616e-07,2.0701892347017957e-05
2020-09-14 08:00:00,81.16,0.0,0,0.0,2.5407329831882616e-07,2.062058889155593e-05
2020-09-14 09:00:00,77.31,0.0,0,0.0,2.5407329831882616e-07,1.9642406693028452e-05
2020-09-14 10:00:00,77.53,0.0,0,0.0,2.5407329831882616e-07,1.9698302818658593e-05
2020-09-14 11:00:00,61.59,0.0,0,0.0,2.5407329831882616e-07,1.5648374443456503e-05
2020-09-14 12:00:00,61.48,0.0,0,0.0,2.5407329831882616e-07,1.5620426380641433e-05
2020-09-14 13:00:00,61.48,0.0,0,0.0,2.5407329831882616e-07,1.5620426380641433e-05
2020-09-14 14:00:00,77.31,0.0,0,0.0,2.5407329831882616e-07,1.9642406693028452e-05
2020-09-14 15:00:00,80.62,0.0,0,0.0,2.5407329831882616e-07,2.0483389310463766e-05
2020-09-14 16:00:00,177.71,0.0,0,0.0,2.5407329831882616e-07,4.51513658442386e-05
2020-09-14 17:00:00,184.09,184.09,500,92045.0,3.751776116549714e-07,6.90664465295637e-05
2020-09-14 18:00:00,208.22,208.22,500,104110.0,499.9999194785096,104109.98323381526
2020-09-14 19:00:00,188.6,188.6,500,94300.0,499.9999110011702,94299.98321482069
2020-09-14 20:00:00,203.77,203.77,500,101885.0,499.9999187766629,101884.98344912061
2020-09-14 21:00:00,185.99,185.99,0,0.0,499.9998865489987,92994.97889924826
2020-09-14 22:00:00,185.19,185.19,0,0.0,3.223117246268339e-05,0.005968890828364337
2020-09-14 23:00:00,183.53,183.53,0,0.0,9.617807982573032e-06,0.0017651562990416286
2020-09-15 00:00:00,178.24,178.24,0,0.0,6.145937552860808e-06,0.0010954519094219105
2020-09-15 01:00:00,182.15,0.0,0,0.0,1.3329225517549776e-07,2.427918428021692e-05
2020-09-15 02:00:00,176.07,0.0,0,0.0,1.3329225517549776e-07,2.346876736874989e-05
2020-09-15 03:00:00,210.75,0.0,0,0.0,1.3329225517549776e-07,2.8091342778236153e-05
2020-09-15 04:00:00,61.53,0.0,0,0.0,1.3329225517549776e-07,8.201472460948377e-06
2020-09-15 05:00:00,61.42,0.0,0,0.0,1.3329225517549776e-07,8.186810312879073e-06
2020-09-15 06:00:00,200.38,0.0,0,0.0,1.3329225517549776e-07,2.670910209206624e-05
2020-09-15 07:00:00,61.97,0.0,0,0.0,1.3329225517549776e-07,8.260121053225595e-06
2020-09-15 08:00:00,61.97,0.0,0,0.0,1.3329225517549776e-07,8.260121053225595e-06
2020-09-15 09:00:00,61.75,0.0,0,0.0,1.3329225517549776e-07,8.230796757086986e-06
2020-09-15 10:00:00,61.75,0.0,0,0.0,1.3329225517549776e-07,8.230796757086986e-06
2020-09-15 11:00:00,80.83,0.0,0,0.0,1.3329225517549776e-07,1.0774012985835484e-05
2020-09-15 12:00:00,61.42,0.0,0,0.0,1.3329225517549776e-07,8.186810312879073e-06
2020-09-15 13:00:00,61.42,0.0,0,0.0,1.3329225517549776e-07,8.186810312879073e-06
2020-09-15 14:00:00,183.42,0.0,0,0.0,1.3329225517549776e-07,2.4448465444289796e-05
2020-09-15 15:00:00,182.06,0.0,0,0.0,1.3329225517549776e-07,2.4267187977251122e-05
2020-09-15 16:00:00,185.4,0.0,0,0.0,1.3329225517549776e-07,2.4712384109537285e-05
2020-09-15 17:00:00,192.37,192.37,500,96185.0,249.99997535442424,48092.49525893059
2020-09-15 18:00:00,210.15,210.15,500,105075.0,499.9999672245655,105074.99311224245
2020-09-15 19:00:00,192.37,192.37,500,96185.0,249.99997535442424,48092.49525893059
2020-09-15 20:00:00,193.85,193.85,500,96925.0,499.99996731701464,96924.99366440329
2020-09-15 21:00:00,186.73,186.73,0,0.0,1.1267475539272254e-05,0.002103975707448308
2020-09-15 22:00:00,181.65,181.65,0,0.0,3.3573879534458545e-06,0.0006098695217434394
2020-09-15 23:00:00,180.42,180.42,0,0.0,2.8836099496426543e-06,0.0005202609071145276
2020-09-16 00:00:00,211.36,211.36,0,0.0,499.9999659007203,105679.99279277626
2020-09-16 01:00:00,200.36,0.0,0,0.0,2.881243041484941e-07,5.772858557919228e-05
2020-09-16 02:00:00,207.77,0.0,0,0.0,2.881243041484941e-07,5.986358667293262e-05
2020-09-16 03:00:00,61.37,0.0,0,0.0,2.881243041484941e-07,1.7682188545593083e-05
2020-09-16 04:00:00,80.8,0.0,0,0.0,2.881243041484941e-07,2.3280443775198322e-05
2020-09-16 05:00:00,62.0,0.0,0,0.0,2.881243041484941e-07,1.7863706857206632e-05
2020-09-16 06:00:00,80.8,0.0,0,0.0,2.881243041484941e-07,2.3280443775198322e-05
2020-09-16 07:00:00,62.11,0.0,0,0.0,2.881243041484941e-07,1.7895400530662968e-05
2020-09-16 08:00:00,202.65,0.0,0,0.0,2.881243041484941e-07,5.838839023569233e-05
2020-09-16 09:00:00,80.69,0.0,0,0.0,2.881243041484941e-07,2.324875010174199e-05
2020-09-16 10:00:00,183.95,0.0,0,0.0,2.881243041484941e-07,5.3000465748115484e-05
2020-09-16 11:00:00,185.82,0.0,0,0.0,2.881243041484941e-07,5.3539258196873174e-05
2020-09-16 12:00:00,61.45,0.0,0,0.0,2.881243041484941e-07,1.7705238489924963e-05
2020-09-16 13:00:00,190.02,0.0,0,0.0,2.881243041484941e-07,5.4749380274296854e-05
2020-09-16 14:00:00,178.96,0.0,0,0.0,2.881243041484941e-07,5.156272547041451e-05
2020-09-16 15:00:00,179.14,0.0,0,0.0,2.881243041484941e-07,5.161458784516123e-05
2020-09-16 16:00:00,182.24,0.0,0,0.0,2.881243041484941e-07,5.250777318802157e-05
2020-09-16 17:00:00,189.09,189.09,500,94545.0,2.3288504373420306e-05,0.004403623291970046
2020-09-16 18:00:00,202.94,202.94,500,101470.0,499.9999325635536,101469.98631444757
2020-09-16 19:00:00,191.08,191.08,500,95540.0,499.9999329776,95539.98719335982
2020-09-16 20:00:00,202.94,202.94,500,101470.0,499.9999325635536,101469.98631444757
2020-09-16 21:00:00,191.56,191.56,0,0.0,499.99988243397036,95779.97747905136
2020-09-16 22:00:00,187.22,187.22,0,0.0,1.5526962490545387e-05,0.0029069579174799075
2020-09-16 23:00:00,180.01,180.01,0,0.0,6.113479744040206e-06,0.0011004874887246775
2020-09-17 00:00:00,180.29,180.29,0,0.0,6.21621008443774e-06,0.0011207205161232801
2020-09-17 01:00:00,62.06,0.0,0,0.0,9.100576327292298e-08,5.6478176687176e-06
2020-09-17 02:00:00,81.49,0.0,0,0.0,9.100576327292298e-08,7.4160596491104926e-06
2020-09-17 03:00:00,61.24,0.0,0,0.0,9.100576327292298e-08,5.5731929428338034e-06
2020-09-17 04:00:00,60.88,0.0,0,0.0,9.100576327292298e-08,5.540430868055551e-06
2020-09-17 05:00:00,60.61,0.0,0,0.0,9.100576327292298e-08,5.515859311971861e-06
2020-09-17 06:00:00,81.06,0.0,0,0.0,9.100576327292298e-08,7.376927170903137e-06
2020-09-17 07:00:00,62.06,0.0,0,0.0,9.100576327292298e-08,5.6478176687176e-06
2020-09-17 08:00:00,62.06,0.0,0,0.0,9.100576327292298e-08,5.6478176687176e-06
2020-09-17 09:00:00,182.93,0.0,0,0.0,9.100576327292298e-08,1.6647684275515802e-05
2020-09-17 10:00:00,183.14,0.0,0,0.0,9.100576327292298e-08,1.6666795485803113e-05
2020-09-17 11:00:00,183.76,0.0,0,0.0,9.100576327292298e-08,1.6723219059032326e-05
2020-09-17 12:00:00,184.8,0.0,0,0.0,9.100576327292298e-08,1.6817865052836168e-05
2020-09-17 13:00:00,185.21,0.0,0,0.0,9.100576327292298e-08,1.6855177415778067e-05
2020-09-17 14:00:00,185.42,0.0,0,0.0,9.100576327292298e-08,1.6874288626065378e-05
2020-09-17 15:00:00,199.11,0.0,0,0.0,9.100576327292298e-08,1.8120157525271696e-05
2020-09-17 16:00:00,186.04,0.0,0,0.0,9.100576327292298e-08,1.693071219929459e-05
2020-09-17 17:00:00,184.18,184.18,500,92090.0,3.2259544653045223e-06,0.0005941562934197869
2020-09-17 18:00:00,207.28,207.28,500,103640.0,499.99997756224667,103639.9953491025
2020-09-17 19:00:00,192.44,192.44,500,96220.0,249.99997766955434,48109.99570272904
2020-09-17 20:00:00,192.44,192.44,500,96220.0,249.99997766955434,48109.99570272904
2020-09-17 21:00:00,194.98,194.98,0,0.0,499.99997756051846,97489.99562474988
2020-09-17 22:00:00,200.59,200.59,0,0.0,499.9999766697131,100294.99532017775
2020-09-17 23:00:00,192.17,192.17,0,0.0,2.766456900784861e-07,5.316300226238267e-05
2020-09-18 00:00:00,190.77,190.77,0,0.0,2.466317261424454e-05,0.004704993439619431
2020-09-18 01:00:00,200.22,0.0,0,0.0,6.299839126525294e-08,1.2613537899128945e-05
2020-09-18 02:00:00,62.09,0.0,0,0.0,6.299839126525294e-08,3.911570113659555e-06
2020-09-18 03:00:00,60.68,0.0,0,0.0,6.299839126525294e-08,3.822742381975548e-06
2020-09-18 04:00:00,61.33,0.0,0,0.0,6.299839126525294e-08,3.863691336297963e-06
2020-09-18 05:00:00,60.46,0.0,0,0.0,6.299839126525294e-08,3.8088827358971928e-06
2020-09-18 06:00:00,60.86,0.0,0,0.0,6.299839126525294e-08,3.834082092403294e-06
2020-09-18 07:00:00,62.09,0.0,0,0.0,6.299839126525294e-08,3.911570113659555e-06
2020-09-18 08:00:00,62.19,0.0,0,0.0,6.299839126525294e-08,3.91786995278608e-06
2020-09-18 09:00:00,61.97,0.0,0,0.0,6.299839126525294e-08,3.904010306707725e-06
2020-09-18 10:00:00,82.16,0.0,0,0.0,6.299839126525294e-08,5.175947826353182e-06
2020-09-18 11:00:00,82.37,0.0,0,0.0,6.299839126525294e-08,5.1891774885188855e-06
2020-09-18 12:00:00,213.86,0.0,0,0.0,6.299839126525294e-08,1.3472835955986995e-05
2020-09-18 13:00:00,197.57,0.0,0,0.0,6.299839126525294e-08,1.2446592162276024e-05
2020-09-18 14:00:00,182.75,0.0,0,0.0,6.299839126525294e-08,1.1512956003724976e-05
2020-09-18 15:00:00,208.68,0.0,0,0.0,6.299839126525294e-08,1.3146504289232984e-05
2020-09-18 16:00:00,183.83,0.0,0,0.0,6.299839126525294e-08,1.158099426629145e-05
2020-09-18 17:00:00,185.93,185.93,500,92965.0,499.99998302762356,92964.99684432606
2020-09-18 18:00:00,190.62,190.62,500,95310.0,499.9999819169468,95309.9965530084
2020-09-18 19:00:00,185.93,185.93,500,92965.0,499.99998302762356,92964.99684432606
2020-09-18 20:00:00,187.81,187.81,500,93905.0,499.99997826877905,93904.99591865939
2020-09-18 21:00:00,184.6,184.6,0,0.0,2.7597747091307896e-07,5.0945441130554375e-05
2020-09-18 22:00:00,179.61,179.61,0,0.0,1.9748431706786816e-06,0.00035470158188559805
2020-09-18 23:00:00,182.42,182.42,0,0.0,3.21721556530026e-06,0.0005868844634220734
2020-09-19 00:00:00,182.0,182.0,0,0.0,2.9178344909811888e-06,0.0005310458773585764
2020-09-19 01:00:00,170.93,0.0,0,0.0,6.131916179376152e-10,1.0481284325407657e-07
2020-09-19 02:00:00,199.94,0.0,0,0.0,6.131916179376152e-10,1.2260153209044678e-07
2020-09-19 03:00:00,62.0,0.0,0,0.0,6.131916179376152e-10,3.801788031213214e-08
